-12.5,-1.11264844576022
-12.4869389443984,-1.09569986378721
-12.4735212958344,-1.07902187294761
-12.4597652302167,-1.06261186364249
-12.4456879686586,-1.04646674064948
-12.4313058027939,-1.03058300219595
-12.4166341259027,-1.01495680929159
-12.4016874681324,-0.999584046119015
-12.3864795344112,-0.984460372317642
-12.3710232439172,-0.969581267995817
-12.3553307702027,-0.954942072278981
-12.3394135812662,-0.940538016157802
-12.3232824790333,-0.92636425034553
-12.3069476378408,-0.912415868793833
-12.2904186416306,-0.898687928454629
-12.2737045196499,-0.885175465814476
-12.2568137805244,-0.871873510669745
-12.2397544446301,-0.858777097556013
-12.2225340747305,-0.845881275194604
-12.2051598048822,-0.833181114273163
-12.1876383676346,-0.82067171383564
-12.1699761195704,-0.808348206519888
-12.1521790652467,-0.796205762848097
-12.1342528796024,-0.784239594746085
-12.116202928908,-0.772444958441846
-12.098034290333,-0.760817156871226
-12.0797517702099,-0.749351541699031
-12.0613599210711,-0.738043515046724
-12.0428630575354,-0.726888531003074
-12.0242652711182,-0.715882096981249
-12.0055704440345,-0.705019774974708
-11.9867822620643,-0.694297182754717
-11.9679042265425,-0.683709995043978
-11.9489396655359,-0.673253944693832
-11.9298917442618,-0.662924823886353
-11.9107634748038,-0.652718485377485
-11.8915577251731,-0.642630843792881
-11.8722772277633,-0.632657876984338
-11.8529245872401,-0.622795627451502
-11.8335022879085,-0.613040203830787
-11.8140127005936,-0.603387782451163
-11.79445808907,-0.593834608954562
-11.774840616072,-0.584376999977036
-11.7551623489153,-0.575011344885499
-11.7354252647566,-0.565734107563816
-11.7156312555174,-0.556541828241131
-11.6957821324964,-0.547431125354654
-11.6758796306907,-0.538398697438607
-11.6559254128482,-0.529441325030649
-11.6359210732681,-0.52055587258683
-11.6158681413685,-0.511739290395993
-11.5957680850359,-0.502988616484425
-11.5756223137727,-0.494300978501634
-11.5554321816548,-0.485673595578141
-11.535198990115,-0.477103780146383
-11.5149239905603,-0.468588939715934
-11.4946083868369,-0.460126578594567
-11.4742533375527,-0.451714299546863
-11.4538599582648,-0.443349805382462
-11.4334293235437,-0.435030900466303
-11.4129624689194,-0.426755492143604
-11.3924603927192,-0.418521592072688
-11.3719240578032,-0.410327317459141
-11.3513543932035,-0.402170892185195
-11.3307522956744,-0.394050647828654
-11.3101186311588,-0.385965024566073
-11.2894542361745,-0.377912571955339
-11.2687599191284,-0.369891949593238
-11.2480364615596,-0.361901927644003
-11.2272846193189,-0.35394138723529
-11.2065051236857,-0.346009320718428
-11.1856986824281,-0.338104831790254
-11.1648659808093,-0.330227135474227
-11.1440076825417,-0.322375557958963
-11.1231244306946,-0.31454953629273
-11.1022168485558,-0.306748617932834
-11.0812855404508,-0.298972460149276
-11.0603310925226,-0.291220829282367
-11.0393540734725,-0.283493599854452
-11.0183550352663,-0.275790753536213
-10.9973345138065,-0.268112377968386
-10.9762930295722,-0.260458665440111
