-12.5,-1.1229870372507
-12.4870626798743,-1.10261697696768
-12.4737600446903,-1.08248877907453
-12.4601081982202,-1.06260249278937
-12.4461225811663,-1.04295768004116
-12.4318179717597,-1.02355347836202
-12.4172084923242,-1.00438865811027
-12.4023076206423,-0.985461674196199
-12.3871282051056,-0.966770712564452
-12.3716824827709,-0.948313731742618
-12.3559820995711,-0.930088499798889
-12.3400381320469,-0.912092627068536
-12.3238611100713,-0.894323595012435
-12.3074610401296,-0.876778781564801
-12.2908474288,-0.859455483314212
-12.2740293061485,-0.842350934844189
-12.2570152488113,-0.825462325538762
-12.2398134025882,-0.808786814135983
-12.2224315044137,-0.792321541289234
-12.204876903607,-0.776063640373162
-12.1871565823299,-0.760010246748725
-12.169277175209,-0.744158505680527
-12.1512449880932,-0.728505579079507
-12.1330660159368,-0.713048651225401
-12.1147459598098,-0.69778493360613
-12.0962902430441,-0.682711668995518
-12.0777040265362,-0.667826134876372
-12.0589922232285,-0.653125646302976
-12.0401595117974,-0.63860755828535
-12.0212103495793,-0.624269267767121
-12.0021489847653,-0.610108215259459
-11.982979467901,-0.596121886185183
-11.9637056627211,-0.582307811979653
-11.9443312563571,-0.568663570988517
-11.9248597689477,-0.555186789196493
-11.9052945626866,-0.541875140816237
-11.8856388503381,-0.528726348761794
-11.8658957032521,-0.515738185027145
-11.8460680589065,-0.502908470986846
-11.8261587280059,-0.490235077632719
-11.8061704011621,-0.477715925757851
-11.7861056551832,-0.465348986096876
-11.7659669589932,-0.453132279429449
-11.7457566792069,-0.441063876652144
-11.7254770853789,-0.429141898822476
-11.7051303549495,-0.417364517177477
-11.6847185779037,-0.405729953128198
-11.6642437611634,-0.394236478230583
-11.6437078327271,-0.38288241413241
-11.6231126455749,-0.371666132495381
-11.6024599813521,-0.36058605489094
-11.5817515538449,-0.349640652668011
-11.5609890122626,-0.338828446790554
-11.5401739443362,-0.328148007642624
-11.5193078792463,-0.31759795479849
-11.49839229039,-0.307176956755285
-11.4774285979966,-0.296883730625684
-11.4564181716018,-0.286717041788103
-11.4353623323887,-0.276675703492041
-11.4142623554033,-0.266758576416298
-11.3931194716528,-0.25696456817795
-11.371934870093,-0.247292632790201
-11.3507096995119,-0.237741770067393
-11.3294450703152,-0.228311024975747
-11.3081420562198,-0.218999486928634
-11.2868016958611,-0.209806289025483
-11.2654249943175,-0.200730607233676
-11.2440129245595,-0.19177165951313
-11.2225664288251,-0.182928704883525
-11.2010864199277,-0.174201042434474
-11.1795737824989,-0.165588010279229
-11.158029374171,-0.157088984452826
-11.1364540267023,-0.148703377755889
-11.1148485470476,-0.140430638545609
-11.0932137183783,-0.132270249475714
-11.0715503010537,-0.124221726187539
-11.0498590335472,-0.116284615954592
-11.0281406333283,-0.108458496283266
-11.0063957977056,-0.100742973472629
-10.9846252046292,-0.0931376811364533
-10.962829513458,-0.0856422786908981
-10.9410093656918,-0.0782564498114481
-10.9191653856712,-0.0709799008629428
-10.8972981812454,-0.0638123593067
-10.8754083444123,-0.0567535720889028
-10.853496451929,-0.0498033040145775
-10.8315630658972,-0.0429613361116102
-10.8096087343228,-0.0362274639893687
-10.7876339916523,-0.0296014961965747
-10.7656393592861,-0.0230832525831563
-10.743625346071,-0.0166725626708449
-10.7215924487717,-0.01036926403732
-10.6995411525237,-0.00417320071870671
-10.6774719312674,0.00191577836477808
-10.6553852481648,0.00789782095527383
-10.6332815560001,0.0137730729711117
-10.6111612975638,0.0195416799834073
-10.5890249060225,0.0252037886508764
-10.5668728052742,0.0307595481084521
-10.5447054102899,0.0362091113054165
-10.5225231274425,0.0415526362889134
-10.5003263548235,0.0467902874288769
-10.4781154825479,0.0519222365805985
-10.4558908930478,0.0569486641813635
-10.4336529613558,0.0618697602777978
-10.4114020553778,0.0666857254808133
-10.389138536157,0.0713967718452786
-10.3668627581278,0.076003123671806
-10.3445750693617,0.0805050182283232
-10.3222758118045,0.0849027063893733
-10.2999653215058,0.0891964531913907
-10.2776439288407,0.0933865383024923
-10.2553119587251,0.0974732564056413
-10.2329697308226,0.10145691749435
-10.2106175597466,0.105337847080412
-10.1882557552555,0.109116386313476
-10.1658846224411,0.112792892012596
-10.1435044619133,0.11636773661023
-10.1211155699775,0.119841308009472
-10.098718238808,0.123214009355636
-10.0763127566165,0.126486258723623
-10.0538994078155,0.129658488722841
-10.0314784731777,0.132731146021724
-10.0090502299911,0.135704690794236
-9.9866149522101,0.138579596091019
-9.96417291060281,0.141356347138148
-9.94172437289507,0.144035440566709
-9.91926960391071,0.146617383576719
